82.5 2.572834100314162e-06 1.3356777765707573e-06 0.1266203673903338 0.9897659540551433 
83.5 2.624131742068351e-06 1.381227718742311e-06 0.10953992994202053 0.9920932514379094 
84.5 2.675527274333606e-06 1.4276642358384445e-06 0.09242689815420416 0.9941253483587305 
85.5 2.7270053320882335e-06 1.4749883688341924e-06 0.07528638807672541 0.9958618982069563 
86.5 2.7785505524521773e-06 1.5232008915427294e-06 0.058123515046329795 0.9973026433281006 
87.5 2.830147579341898e-06 1.5723023113101851e-06 0.04094339213674506 0.9984474147924908 
88.5 2.8817810680910955e-06 1.6222928697907698e-06 0.023751128620131713 0.999296132137176 
89.5 2.933435690035968e-06 1.6731725438008656e-06 0.006551828440341129 0.9998488030815432 
90.5 2.9850961370637556e-06 1.7249410462507222e-06 -0.010649411301600291 1.0001055232170921 
91.5 3.0367471261233578e-06 1.7775978271523831e-06 -0.027847501849378842 1.0000664756718298 
92.5 3.088373403696862e-06 1.8311420747024528e-06 -0.04503736428026714 0.9997319307497436 
93.5 3.1399597502308808e-06 1.885572716438308e-06 -0.06221393098061377 0.9991022455458214 
94.5 3.191490984526625e-06 1.940888420466346e-06 -0.07937214710759506 0.9981778635370843 
95.5 3.2429519680877085e-06 1.9970875967608565e-06 -0.09650697203689079 0.9969593141501059 
96.5 3.2943276094247045e-06 2.054168398532091e-06 -0.11361338079596156 0.9954472123054886 
97.5 3.3456028683155414e-06 2.112128723662113e-06 -0.1306863654826209 0.9936422579397731 
98.5 3.396762760020857e-06 2.1709662162069965e-06 -0.14772093666861047 0.9915452355052558 
99.5 3.4477923594534843e-06 2.2306782679639393e-06 -0.16471212478790234 0.9891570134481903 
100.5 3.49867680530128e-06 2.2912620201018704e-06 -0.18165498150946655 0.9864785436658494 
101.5 3.5494013041025608e-06 2.352714364854117e-06 -0.19854458109425765 0.983510860942922 
102.5 3.599951134273445e-06 2.415031947271705e-06 -0.21537602173618808 0.9802550823677212 
103.5 3.6503116500864483e-06 2.4782111670358733e-06 -0.23214442688687037 0.9767124067286764 
104.5 3.700468285599722e-06 2.542248180328385e-06 -0.24884494656392472 0.9728841138915809 
105.5 3.7504065585363595e-06 2.6071389017582228e-06 -0.2654727586426619 0.9687715641580655 
106.5 3.800112074113248e-06 2.672879006343263e-06 -0.28202307013096484 0.9643761976057652 
107.5 3.849570528818967e-06 2.739463931545542e-06 -0.298491118427206 0.9596995334106427 
108.5 3.898767714140288e-06 2.8068888793587178e-06 -0.31487217256105 0.9547431691519316 
109.5 3.947689520236866e-06 2.875148818446361e-06 -0.33116153441700424 0.9495087801001555 
110.5 3.996321939563728e-06 2.9442384863297073e-06 -0.34735453994059207 0.9439981184886782 
111.5 4.04465107044125e-06 3.0141523916235214e-06 -0.3634465603270354 0.9382130127692336 
112.5 4.092663120572288e-06 3.084884816318735e-06 -0.3794330031923453 0.9321553668518823 
113.5 4.140344410506207e-06 3.156429818110537e-06 -0.3953093137267313 0.9258271593298334 
114.5 4.187681377049571e-06 3.228781232770604e-06 -0.41107097583024893 0.9192304426895697 
115.5 4.23466057662329e-06 3.3019326765621817e-06 -0.4267135132306196 0.9123673425067041 
116.5 4.281268688566042e-06 3.3758775486967405e-06 -0.44223249058316344 0.9052400566279943 
117.5 4.3274925183838455e-06 3.4506090338309437e-06 -0.45762351455279837 0.8978508543399331 
118.5 4.373319000945645e-06 3.5261201046026916e-06 -0.4728822348780679 0.890202075524329 
119.5 4.418735203624848e-06 3.6024035242050155e-06 -0.48800434541716886 0.882296129801284 
120.5 4.4637283293867416e-06 3.679451848996618e-06 -0.5029855851759606 0.8741354956599688 
121.5 4.508285719821762e-06 3.7572574311478774e-06 -0.5178217393179447 0.86572271957759 
122.5 4.5523948581246125e-06 3.835812421321148e-06 -0.5325086401562139 0.8570604151269371 
123.5 4.596043372019249e-06 3.915108771384217e-06 -0.5470421681273759 0.848151262072891 
124.5 4.639219036629768e-06 3.9951382371557895e-06 -0.5614182527474666 0.8389980054582666 
125.5 4.681909777297274e-06 4.075892381181905e-06 -0.5756328735498732 0.8296034546793571 
126.5 4.7241036723428e-06 4.1573625755422e-06 -0.5896820610052973 0.8199704825515406 
127.5 4.76578895577639e-06 4.239540004684956e-06 -0.6035618974237908 0.8101020243653004 
128.5 4.806954019952473e-06 4.322415668289909e-06 -0.6172685178389093 0.8000010769330058 
129.5 4.847587418171674e-06 4.405980384157783e-06 -0.6307981108740275 0.7896706976267894 
130.5 4.887677867229201e-06 4.490224791125575e-06 -0.6441469195908721 0.7791140034078532 
131.5 4.92721424991002e-06 4.575139352006615e-06 -0.6573112423203309 0.7683341698475252 
132.5 4.966185617430977e-06 4.66071435655445e-06 -0.670287433475601 0.7573344301403833 
133.5 5.004581191830094e-06 4.746939924449625e-06 -0.6830719043477465 0.7461180741097528 
134.5 5.042390368303255e-06 4.833806008308476e-06 -0.6956611238837364 0.7346884472058794 
135.5 5.0796027174885e-06 4.921302396713033e-06 -0.7080516194470431 0.7230489494970693 
136.5 5.116207987698199e-06 5.0094187172611876e-06 -0.7202399775608799 0.7112030346540822 
137.5 5.152196107099326e-06 5.098144439636299e-06 -0.7322228446341639 0.6991542089280549 
138.5 5.1875571858421304e-06 5.18746887869541e-06 -0.7439969276702916 0.6869060301222253 
139.5 5.222281518137449e-06 5.2773811975752946e-06 -0.7555589949588177 0.674462106557719 
140.5 5.256359584282963e-06 5.367870410815577e-06 -0.7669058767501314 0.6618260960336548 
141.5 5.289782052638673e-06 5.458925387498161e-06 -0.7780344659132251 0.649001704781816 
142.5 5.322539781551889e-06 5.550534854402265e-06 -0.7889417185766537 0.6359926864161272 
143.5 5.35462382123204e-06 5.642687399174353e-06 -0.7996246547527844 0.6228028408771717 
144.5 5.3860254155756006e-06 5.7353714735122825e-06 -0.8100803589454376 0.6094360133719732 
145.5 5.416736003941445e-06 5.828575396363022e-06 -0.820305980741022 0.5958960933092609 
146.5 5.44674722287694e-06 5.922287357133292e-06 -0.8302987353832665 0.5821870132304314 
147.5 5.476050907795084e-06 6.0164954189125205e-06 -0.8400559043316532 0.5683127477364098 
148.5 5.504639094603014e-06 6.111187521707514e-06 -0.8495748358036572 0.5542773124106087 
149.5 5.53250402128219e-06 6.206351485688282e-06 -0.858852945300896 0.540084762738177 
150.5 5.559638129420573e-06 6.3019750144444434e-06 -0.8678877161192946 0.525739193021721 
151.5 5.586034065697113e-06 6.3980456982516975e-06 -0.8766766998433718 0.5112447352936781 
152.5 5.611684683318857e-06 6.494551017347831e-06 -0.8852175168247494 0.49660555822551233 
153.5 5.636583043410985e-06 6.591478345217773e-06 -0.8935078566449896 0.48182586603389876 
154.5 5.660722416360091e-06 6.688814951887219e-06 -0.9015454785628636 0.46690989738405453 
155.5 5.684096283111009e-06 6.78654800722436e-06 -0.9093282119461512 0.4518619242903706 
156.5 5.706698336417477e-06 6.884664584249282e-06 -0.9168539566880726 0.43668625101449104 
157.5 5.7285224820469505e-06 6.9831516624506e-06 -0.9241206836084512 0.42138721296098164 
158.5 5.74956283993985e-06 7.081996131108924e-06 -0.9311264348397047 0.40596917557072354 
159.5 5.769813745323526e-06 7.1811847926267695e-06 -0.9378693241977588 0.39043653321216315 
160.5 5.789269749781221e-06 7.280704365864527e-06 -0.9443475375379778 0.3747937080705433 
161.5 5.807925622276309e-06 7.380541489482129e-06 -0.9505593330962023 0.35904514903523643 
162.5 5.825776350132075e-06 7.480682725286078e-06 -0.9565030418149831 0.34319533058529506 
163.5 5.842817139967288e-06 7.581114561581487e-06 -0.9621770676550975 0.3272487516733303 
164.5 5.859043418587828e-06 7.68182341652883e-06 -0.9675798878924313 0.31120993460782514 
165.5 5.874450833834604e-06 7.782795641505084e-06 -0.9727100534003076 0.295083423933984 
166.5 5.889035255387992e-06 7.884017524468968e-06 -0.9775661889173392 0.27887378531321644 
167.5 5.902792775529033e-06 7.985475293330013e-06 -0.9821469933008812 0.26258560440134904 
168.5 5.915719709857585e-06 8.087155119321173e-06 -0.9864512397661537 0.2462234857256552 
169.5 5.9278125979676505e-06 8.18904312037473e-06 -0.9904777761111032 0.22979205156078913 
170.5 5.939068204080072e-06 8.291125364501241e-06 -0.9942255249270685 0.21329594080370748 
171.5 5.949483517632766e-06 8.393387873171284e-06 -0.9976934837953113 0.19673980784765777 
172.5 5.959055753828695e-06 8.49581662469978e-06 -1.0008807254694703 0.1801283214553108 
173.5 5.967782354141704e-06 8.59839755763266e-06 -1.003786398043992 0.1634661636311108 
174.5 5.975660986780416e-06 8.70111657413567e-06 -1.0064097251085888 0.1467580284929144 
175.5 5.982689547110286e-06 8.803959543385097e-06 -1.0087500058887715 0.1300086211429875 
176.5 5.988866158033966e-06 8.90691230496024e-06 -1.0108066153724982 0.11322265653842677 
177.5 5.994189170330088e-06 9.009960672237404e-06 -1.0125790044229772 0.0964048583610699 
178.5 5.998657162950572e-06 9.113090435785236e-06 -1.0140666998776606 0.07955995788695804 
179.5 6.00226894327654e-06 9.21628736676123e-06 -1.015269304633457 0.06269269285541096 
180.5 6.005023547332934e-06 9.319537220309218e-06 -1.0161864977181911 0.04580780633777534 
181.5 6.0069202399618875e-06 9.422825738957658e-06 -1.0168180343483302 0.028910045605904287 
182.5 6.007958514954911e-06 9.526138656018563e-06 -1.0171637459729983 0.012004161000425949 
183.5 6.00813809514393e-06 9.629461698986892e-06 -1.0172235403042895 -0.004905095201141992 
184.5 6.007458932451211e-06 9.732780592940229e-06 -1.01699740133389 -0.021812969916375713 
185.5 6.0059212078981776e-06 9.836081063938592e-06 -1.016485389336015 -0.0387147103899706 
186.5 6.0035253315731295e-06 9.939348842424208e-06 -1.0156876408566604 -0.05560556532575278 
187.5 6.000271942557856e-06 1.0042569666621065e-05 -1.0146043686891661 -0.07248078601862107 
188.5 5.99616190881311e-06 1.0145729285934094e-05 -1.0132358618360835 -0.08933562748636314 
189.5 5.991196327022913e-06 1.0248813464347805e-05 -1.011582485457334 -0.1061653496012894 
190.5 5.985376522397647e-06 1.03518079838242e-05 -1.0096446808046449 -0.12296521822162729 
191.5 5.978704048435857e-06 1.0454698647699792e-05 -1.0074229651422375 -0.13973050632261783 
192.5 5.971180686644711e-06 1.0557471284081556e-05 -1.0049179316537493 -0.15645649512725515 
193.5 5.962808446219008e-06 1.0660111749241618e-05 -1.0021302493353554 -0.17313847523660836 
194.5 5.953589563678658e-06 1.0762605931010509e-05 -0.9990606628750588 -0.1897717477596636 
195.5 5.943526502464498e-06 1.0864939752168786e-05 -0.9957099925181129 -0.2063516254426226 
196.5 5.932621952492351e-06 1.0967099173836818e-05 -0.9920791339185352 -0.22287343379759164 
197.5 5.92087882966516e-06 1.1069070198862546e-05 -0.9881690579766659 -0.2393325122305934 
198.5 5.908300275343076e-06 1.117083887520699e-05 -0.9839808106627234 -0.2557242151688309 
199.5 5.894889655771328e-06 1.1272391299327294e-05 -0.9795155128263043 -0.2720439131871314 
200.5 5.880650561465711e-06 1.1373713619557084e-05 -0.9747743599917715 -0.2882869941334935 
201.5 5.865586806555515e-06 1.1474792039483892e-05 -0.9697586221394691 -0.3044488642536608 
202.5 5.849702428083689e-06 1.1575612821323416e-05 -0.9644696434727024 -0.3205249493146384 
203.5 5.833001685264066e-06 1.1676162289290343e-05 -0.9589088421704154 -0.33651069572706854 
204.5 5.815489058695402e-06 1.177642683296549e-05 -0.9530777101254942 -0.3524015716663768 
205.5 5.7971692495320425e-06 1.1876392910658962e-05 -0.9469778126686245 -0.36819306819259595 
206.5 5.778047178610965e-06 1.1976047052769072e-05 -0.940610788277625 -0.38388070036877164 
207.5 5.758127985534964e-06 1.207537586513667e-05 -0.9339783482721792 -0.39946000837785006 
208.5 5.737417027711732e-06 1.2174366032394621e-05 -0.92708227649388 -0.4149265586379425 
209.5 5.71591987934858e-06 1.2273004321312079e-05 -0.9199244289715047 -0.43027594491585786 
210.5 5.693642330402535e-06 1.237127758413321e-05 -0.9125067335714313 -0.44550378943879 
211.5 5.670590385485536e-06 1.2469172761910025e-05 -0.9048311896331057 -0.4606057440040406 
212.5 5.646770262724465e-06 1.2566676887828934e-05 -0.8968998675894683 -0.47557749108665515 
213.5 5.622188392575717e-06 1.266377709053066e-05 -0.8887149085722446 -0.4904147449448427 
214.5 5.596851416594021e-06 1.276046059742308e-05 -0.8802785240020042 -0.5051132527230456 
215.5 5.57076618615523e-06 1.2856714737986595e-05 -0.8715929951628891 -0.5196687955525204 
216.5 5.543939761132755e-06 1.2952526947071595e-05 -0.8626606727619118 -0.5340771896492841 
217.5 5.516379408527366e-06 1.3047884768187555e-05 -0.8534839764727231 -0.5483342874092756 
218.5 5.488092601050038e-06 1.3142775856783293e-05 -0.8440653944637456 -0.5624359785005755 
219.5 5.459087015657534e-06 1.3237187983517908e-05 -0.8344074829105713 -0.5763781909525211 
220.5 5.429370532040414e-06 1.3331109037521886e-05 -0.8245128654925182 -0.5901568922415483 
221.5 5.398951231063158e-06 1.3424527029647851e-05 -0.8143842328732418 -0.6037680903735843 
222.5 5.3678373931560846e-06 1.3517430095710406e-05 -0.8040243421652964 -0.6172078349628093 
223.5 5.336037496658749e-06 1.3609806499714505e-05 -0.7934360163785419 -0.6304722183066004 
224.5 5.303560216114515e-06 1.3701644637071777e-05 -0.7826221438522903 -0.6435573764564598 
225.5 5.270414420515971e-06 1.379293303780418e-05 -0.7715856776710887 -0.6564594902847278 
226.5 5.2366091715008975e-06 1.3883660369734365e-05 -0.7603296350640332 -0.6691747865468703 
227.5 5.2021537214984595e-06 1.3973815441662106e-05 -0.7488570967875133 -0.6816995389391262 
228.5 5.167057511825329e-06 1.4063387206526122e-05 -0.7371712064912828 -0.6940300691512897 
229.5 5.131330170731435e-06 1.4152364764550603e-05 -0.7252751700677571 -0.7061627479144004 
230.5 5.09498151139504e-06 1.4240737366375713e-05 -0.7131722549844405 -0.7180939960430999 
231.5 5.0580215298668545e-06 1.4328494416171355e-05 -0.7008657895993834 -0.7298202854724137 
232.5 5.020460402962911e-06 1.4415625474733437e-05 -0.6883591624595776 -0.7413381402887043 
233.5 4.982308486105911e-06 1.4502120262561836e-05 -0.6756558215821963 -0.7526441377545354 
234.5 4.943576311114785e-06 1.4587968662919293e-05 -0.6627592737185896 -0.7637349093271825 
235.5 4.904274583942209e-06 1.467316072487039e-05 -0.6496730836009503 -0.7746071416705121 
236.5 4.864414182359815e-06 1.4757686666299767e-05 -0.6364008731715667 -0.7852575776599506 
237.5 4.824006153590876e-06 1.4841536876908706e-05 -0.6229463207945829 -0.7956830173802495 
238.5 4.783061711890234e-06 1.4924701921189207e-05 -0.6093131604501931 -0.8058803191157529 
239.5 4.741592236071246e-06 1.5007172541374612e-05 -0.5955051809111976 -0.8158464003328605 
240.5 4.699609266979574e-06 1.508893966036586e-05 -0.5815262249018559 -0.8255782386543742 
241.5 4.657124504913614e-06 1.5169994384632397e-05 -0.5673801882389745 -0.8350728728254079 
242.5 4.614149806991408e-06 1.5250328007086776e-05 -0.553071018955175 -0.8443274036705333 
243.5 4.570697184463889e-06 1.532993200993192e-05 -0.538602716404291 -0.8533389950418263 
244.5 4.526778799974314e-06 1.5408798067480034e-05 -0.5239793303488515 -0.8621048747574723 
245.5 4.482406964763793e-06 1.5486918048942107e-05 -0.5092049600296101 -0.87062233553058 
246.5 4.437594135822792e-06 1.5564284021186942e-05 -0.4942837532170918 -0.8788887358878467 
247.5 4.392352912988562e-06 1.564088825146861e-05 -0.47921990524513003 -0.886901501077711 
248.5 4.346696035988432e-06 1.5716723210121208e-05 -0.46401765802638 -0.8946581239676222 
249.5 4.300636381428932e-06 1.5791781573219808e-05 -0.4486812990497958 -0.9021561659300465 
250.5 4.254186959730754e-06 1.586605622520642e-05 -0.4332151603600717 -0.9093932577168272 
251.5 4.207360912009558e-06 1.5939540261479794e-05 -0.417623617519054 -0.9163671003215051 
252.5 4.1601715069026874e-06 1.601222699094788e-05 -0.4019110885491391 -0.9230754658292022 
253.5 4.112632137341844e-06 1.6084109938541703e-05 -0.386082032858681 -0.9295161982536623 
254.5 4.064756317271844e-06 1.6155182847689447e-05 -0.3701409501494439 -0.9356872143610399 
255.5 4.016557678315572e-06 1.622543968274949e-05 -0.35409237930614207 -0.9415865044800187 
256.5 3.968049966385308e-06 1.6294874631401098e-05 -0.3379408972681201 -0.9472121332978376 
257.5 3.9192470382405974e-06 1.636348210699152e-05 -0.32169111788323873 -0.9525622406417955 
258.5 3.87016285799291e-06 1.6431256750838176e-05 -0.30534769074403906 -0.957635042245802 
259.5 3.820811493557328e-06 1.649819343448459e-05 -0.2889153000062714 -0.9624288305015346 
260.5 3.771207113051565e-06 1.656428726190879e-05 -0.2723986631898854 -0.966941975193759 
261.5 3.7213639811426282e-06 1.6629533571682774e-05 -0.25580252996258945 -0.9711729242193643 
262.5 3.6712964553415002e-06 1.6693927939081732e-05 -0.23913168090609963 -0.9751202042896608 
263.5 3.6210189822462267e-06 1.6757466178141607e-05 -0.22239092626521118 -0.9787824216154841 
264.5 3.570546093733849e-06 1.6820144343663647e-05 -0.2055851046798368 -0.9821582625746448 
265.5 3.5198924031016592e-06 1.688195873316455e-05 -0.18871908190017023 -0.9852464943612611 
266.5 3.4690726011582855e-06 1.6942905888770784e-05 -0.17179774948514598 -0.9880459656165078 
267.5 3.4181014522651663e-06 1.7002982599055697e-05 -0.15482602348437932 -0.9905556070403126 
268.5 3.366993790329006e-06 1.706218590081799e-05 -0.1378088431037853 -0.9927744319835289 
269.5 3.3157645147458497e-06 1.712051308080013e-05 -0.12075116935508814 -0.994701537020111 
270.5 3.264428586297457e-06 1.717796167734527e-05 -0.1036579836894478 -0.9963361024988192 
271.5 3.213001023000696e-06 1.7234529481991293e-05 -0.08653428661544403 -0.9976773930739774 
272.5 3.161496895910726e-06 1.7290214541000493e-05 -0.06938509630167355 -0.9987247582148082 
273.5 3.109931324878782e-06 1.734501515682348e-05 -0.052215447164230454 -0.9994776326928692 
274.5 3.058319474265412e-06 1.73989298894959e-05 -0.03503038843935513 -0.9999355370471139 
275.5 3.0066765486100784e-06 1.7451957557966543e-05 -0.017834982741552555 -1.000098078026104 
276.5 2.955017788258066e-06 1.750409724135537e-05 -0.000634304607495792 -0.9999649490068963 
277.5 2.9033584649456955e-06 1.75553482801401e-05 0.016566560973953398 -0.9995359303901359 
278.5 2.8517138773448864e-06 1.7605710277269914e-05 0.03376252004525942 -0.9988108899708822 
279.5 2.800099346568162e-06 1.765518309920488e-05 0.05094847117689971 -0.9977897832847037 
280.5 2.7485302116352307e-06 1.77037668768797e-05 0.06811930697684421 -0.9964726539285765 
281.5 2.69702182490234e-06 1.775146200659043e-05 0.08526991561243176 -0.9948596338561274 
282.5 2.645589547455631e-06 1.7798269150802738e-05 0.10239518234423182 -0.9929509436467654 
283.5 2.594248744469786e-06 1.784418923888044e-05 0.11948999107146324 -0.9907468927482528 
284.5 2.5430147805333016e-06 1.788922346773289e-05 0.13654922588852572 -0.9882478796922699 
285.5 2.491903014941769e-06 1.7933373302379964e-05 0.15356777265218335 -0.9854543922825353 
286.5 2.440928796960597e-06 1.7976640476433325e-05 0.1705405205589231 -0.9823670077550495 
287.5 2.390107461058658e-06 1.801902699249268e-05 0.18746236373199454 -0.9789863929100378 
288.5 2.3394543221143896e-06 1.806053512245581e-05 0.20432820281762162 -0.9753133042151757 
289.5 2.2889846705959297e-06 1.8101167407741097e-05 0.22113294658986 -0.9713485878796889 
290.5 2.238713767716914e-06 1.81409266594214e-05 0.23787151356355796 -0.967093179898928 
291.5 2.1886568405696128e-06 1.817981595826809e-05 0.25453883361486296 -0.9625481060690296 
292.5 2.1388290772371295e-06 1.8217838654704112e-05 0.2711298496086993 -0.957714481971286 
293.5 2.089245621886437e-06 1.8254998368664943e-05 0.2876395190326272 -0.9525935129258527 
294.5 2.039921569844063e-06 1.8291298989366426e-05 0.30406281563647775 -0.9471864939144414 
295.5 1.9908719626562985e-06 1.8326744674978403e-05 0.3203947310771429 -0.9414948094716509 
296.5 1.9421117831358303e-06 1.836133985220317e-05 0.3366302765678841 -0.9355199335446069 
297.5 1.8936559503967609e-06 1.8395089215757794e-05 0.3527644845315088 -0.929263429320594 
298.5 1.8455193148800091e-06 1.842799772775941e-05 0.3687924102567493 -0.9227269490223735 
299.5 1.7977166533711382e-06 1.8460070617012583e-05 0.38470913355716274 -0.9159122336709009 
